line_item_id,district_esh_id,district_name,ben,free_and_reduced,service_provider_name,providers_typical_category,postal_cd,highest_connect_type,num_of_services,bandwidth_in_mbps,num_students,connect_category,cost_per_line,frn_complete
310521,883178,ISAAC ELEMENTARY DISTRICT,142899,7051,CenturyLink Qwest Corporation,Fiber,AZ,Fiber,24,600.0,7101,Fiber,31260.276923076923,2832885-2
310648,883155,GLENDALE UNION HIGH SCHOOL DISTRICT,142965,9566,"Cogent Communications, Inc.",Fiber,AZ,Fiber,14,500.0,15022,Fiber,30120.0,2833963-1
310649,883194,LIBERTY ELEMENTARY DISTRICT,142982,1679,"CenturyLink Qwest Communications Company, LLC",Fiber,AZ,Fiber,10,100.0,3249,Fiber,16680.0,2835310-1
310654,883194,LIBERTY ELEMENTARY DISTRICT,142982,1679,CenturyLink Qwest Corporation,Fiber,AZ,Fiber,10,200.0,3249,Fiber,10027.2,2835321-1
310722,883212,ALTAR VALLEY ELEMENTARY DISTRICT,143128,569,"CenturyLink Qwest Communications Company, LLC",Fiber,AZ,Fiber,2,100.0,946,Fiber,19080.0,2843141-1
310732,883248,OSBORN ELEMENTARY DISTRICT,142902,126,"Cox Arizona Telcom, LLC",Fiber,AZ,Fiber,4,300.0,3046,Fiber,44476.16,2782103-1
310732,883248,OSBORN ELEMENTARY DISTRICT,142902,126,"Cox Arizona Telcom, LLC",Fiber,AZ,Fiber,4,300.0,3046,Fiber,44476.16,2782103-1
310734,883248,OSBORN ELEMENTARY DISTRICT,142902,126,"Cox Arizona Telcom, LLC",Fiber,AZ,Fiber,4,400.0,3046,Fiber,46656.0,2783044-2
310997,883628,LOS ANGELES UNF,143454,387284,Pacific Bell Telephone Company,Fiber,CA,Fiber,2862,1.5,655455,Other / Uncategorized,3531.36,2804470-1
311150,883603,LEWISTON ELEM,144737,41,Trinity County Office of Education,Other / Uncategorized,CA,Fiber,308,10.0,54,Fixed Wireless,3662.0,2822237-1
311181,882808,BASS LAKE JOINT UNION ELEM,144047,472,"Sierra Telephone Co., Inc.",Fiber,CA,Fiber,310,100.0,820,Fiber,11021.88,2842470-1
311370,883653,MARIPOSA COUNTY UNF,144383,965,Pacific Bell Telephone Company,Fiber,CA,Fiber,337,1.544,1843,Copper,3502.56,2833556-1
311424,883653,MARIPOSA COUNTY UNF,144383,965,Pacific Bell Telephone Company,Fiber,CA,Fiber,337,1.544,1843,Copper,1118.64,2833780-1
311556,883628,LOS ANGELES UNF,143454,387284,Pacific Bell Telephone Company,Fiber,CA,Fiber,2862,1.5,655455,Copper,1777.3134567901234,2804355-1
311556,883628,LOS ANGELES UNF,143454,387284,Pacific Bell Telephone Company,Fiber,CA,Fiber,2862,1.5,655455,Copper,1777.3134567901234,2804355-1
311837,882808,BASS LAKE JOINT UNION ELEM,144047,472,Sierra Tel Internet,Other / Uncategorized,CA,Fiber,310,100.0,820,Fiber,6094.8,2842516-1
312017,883948,SOLEDAD UNF,144109,4293,Pacific Bell Telephone Company,Fiber,CA,Fiber,315,1000.0,4708,Fiber,12108.0,2845137-1
312281,881947,CREEDE SCHOOL DISTRICT,142385,44,San Luis Valley Rural Electric Cooperative,Fiber,CO,Fiber,1,100.0,78,Fiber,1079.4,2841399-1
312397,884265,NEW HARTFORD SCHOOL DISTRICT,122283,52,"Charter Fiberlink CT-CCO, LLC",Fiber,CT,Fiber,2,100.0,565,Fiber,9029.28,2771594-1
312398,884297,REGIONAL SCHOOL DISTRICT 16,122562,339,"ChimeNet, Inc.",Fiber,CT,Fiber,5,1000.0,2415,Fiber,21144.0,2801094-1
312399,884297,REGIONAL SCHOOL DISTRICT 16,122562,339,"ChimeNet, Inc.",Fiber,CT,Fiber,5,1000.0,2415,Fiber,42036.0,2801106-1
312401,884297,REGIONAL SCHOOL DISTRICT 16,122562,339,"ChimeNet, Inc.",Fiber,CT,Fiber,5,10000.0,2415,Fiber,15972.0,2801126-1
314038,895397,BEAR LAKE COUNTY DISTRICT,142600,488,"Direct Communications - Rockland, Inc.",Fiber,ID,Fiber,1,100.0,1098,Fiber,36000.0,2841078-1
314254,901332,LEROY CUSD 2,136230,71,CIRBN LLC,Fiber,IL,Fiber,1,448.0,811,Fiber,10375.68,2795935-1
314298,901046,WESTVILLE CUSD 2,136318,701,Illinois Bell Telephone Company,Fiber,IL,Fiber,5,100.0,1261,Fiber,4844.82,2808226-1
315037,901962,MONROE COUNTY COM SCH CORP,130631,4005,"Windstream Communications, LLC",Fiber,IN,Fiber,18,1000.0,10810,Fiber,3003.48,2777142-1
315147,902023,EASTERN HANCOCK CO COM SCH CORP,130224,321,"ENA Services, LLC",Fiber,IN,Fiber,6,100.0,1112,Fiber,82320.0,2840405-1
315497,903409,AUBURN WASHBURN,137690,1824,"Cox Kansas Telcom, LLC",Fiber,KS,Fiber,15,10000.0,6035,Fiber,5508.0,2764543-1
315498,903409,AUBURN WASHBURN,137690,1824,"Cox Kansas Telcom, LLC",Fiber,KS,Fiber,15,4.5,6035,Fiber,6000.0,2764566-1
315619,903561,FAIRFIELD,138069,219,Twotrees Technologies,Fiber,KS,Fiber,2,100.0,308,Fiber,32160.0,2837013-1
315669,903409,AUBURN WASHBURN,137690,1824,"Cox Kansas Telcom, LLC",Fiber,KS,Fiber,15,300.0,6035,Fiber,54000.0,2840956-1
316025,909684,AVOYELLES PARISH,139339,4938,Detel Wireless,Fiber,LA,Fiber,3,10000.0,5979,Fiber,27588.0,2808057-1
316440,909684,AVOYELLES PARISH,139339,4938,Detel Wireless,Fiber,LA,Fiber,3,5000.0,5979,Fiber,191988.0,2842861-1
316440,909684,AVOYELLES PARISH,139339,4938,Detel Wireless,Fiber,LA,Fiber,3,5000.0,5979,Fiber,191988.0,2842861-1
316703,911035,BOSTON,120524,39500,City of Boston - Dept of Innovation & Technology,Fiber,MA,Fiber,202,1000.0,55114,Fiber,59428.57142857143,2841569-1
316844,915450,CECIL COUNTY PUBLIC SCHOOLS,126421,6322,Armstrong Cable Services,Fiber,MD,Fiber,30,50.0,15634,Cable / DSL,1739.4,2765343-1
316845,915450,CECIL COUNTY PUBLIC SCHOOLS,126421,6322,Comcast IP Phone LLC,Cable / DSL,MD,Fiber,30,100.0,15634,Cable / DSL,1414.2,2765354-2
316846,915450,CECIL COUNTY PUBLIC SCHOOLS,126421,6322,State of Maryland,Fiber,MD,Fiber,30,75.0,15634,Fiber,4653.0,2765367-7
316850,915450,CECIL COUNTY PUBLIC SCHOOLS,126421,6322,State of Maryland,Fiber,MD,Fiber,30,200.0,15634,Fiber,8679.0,2765367-3
316852,915450,CECIL COUNTY PUBLIC SCHOOLS,126421,6322,Comcast IP Phone LLC,Cable / DSL,MD,Fiber,30,100.0,15634,Cable / DSL,2614.2,2765354-1
316853,915450,CECIL COUNTY PUBLIC SCHOOLS,126421,6322,Comcast IP Phone LLC,Cable / DSL,MD,Fiber,30,75.0,15634,Cable / DSL,1378.2,2765354-3
316854,915450,CECIL COUNTY PUBLIC SCHOOLS,126421,6322,State of Maryland,Fiber,MD,Fiber,30,175.0,15634,Fiber,7854.0,2765367-4
316855,915450,CECIL COUNTY PUBLIC SCHOOLS,126421,6322,State of Maryland,Fiber,MD,Fiber,30,125.0,15634,Fiber,6336.0,2765367-5
316856,915450,CECIL COUNTY PUBLIC SCHOOLS,126421,6322,State of Maryland,Fiber,MD,Fiber,30,100.0,15634,Fiber,5676.0,2765367-6
316867,915457,HOWARD COUNTY PUBLIC SCHOOLS,126366,9045,"Howard County, Maryland",Fiber,MD,Fiber,147,3000.0,52053,Fiber,15480.0,2792960-2
317492,922525,BERTHA-HEWITT PUBLIC SCHOOL DIST.,133947,251,East Otter Tail Telephone Company,Other / Uncategorized,MN,Fiber,2,1000.0,418,Fiber,11856.0,2792041-1
317496,922819,WRENSHALL PUBLIC SCHOOL DISTRICT,133696,157,Northeast Service Cooperative,Fiber,MN,Fiber,2,100.0,327,Fiber,7575.0,2804040-1
318052,926566,BROOKHAVEN SCHOOL DIST,128713,2175,"BellSouth Telecommunications, LLC",Fiber,MS,Fiber,10,1.5,2942,Copper,3024.0,2762570-3
318052,926566,BROOKHAVEN SCHOOL DIST,128713,2175,"BellSouth Telecommunications, LLC",Fiber,MS,Fiber,10,1.5,2942,Copper,3024.0,2762570-3
318055,926566,BROOKHAVEN SCHOOL DIST,128713,2175,"BellSouth Telecommunications, LLC",Fiber,MS,Fiber,10,1000.0,2942,Fiber,11700.0,2762570-1
318066,926558,BILOXI PUBLIC SCHOOL DIST,128700,3633,"BellSouth Telecommunications, LLC",Fiber,MS,Fiber,6,64.0,5347,Cable / DSL,3024.0,2763113-3
318647,926639,LEAKE CO SCHOOL DIST,128612,2733,"BellSouth Telecommunications, LLC",Fiber,MS,Fiber,8,100.0,3126,Fiber,10740.0,2837390-1
318725,926639,LEAKE CO SCHOOL DIST,128612,2733,"BellSouth Telecommunications, LLC",Fiber,MS,Fiber,8,1000.0,3126,Fiber,14820.0,2837390-2
318727,926639,LEAKE CO SCHOOL DIST,128612,2733,"BellSouth Telecommunications, LLC",Fiber,MS,Fiber,8,1.5,3126,Cable / DSL,1680.0,2837390-5
318751,926639,LEAKE CO SCHOOL DIST,128612,2733,"BellSouth Telecommunications, LLC",Fiber,MS,Fiber,8,1.5,3126,Copper,6960.0,2837390-3
321810,942890,CORONA MUNICIPAL SCHOOLS,143368,69,"Plateau Telecommunications, Inc",Fiber,NM,Fiber,4,50.0,75,Fiber,3984.36,2799867-1
323865,951277,EDMOND,139732,5989,"Cox Oklahoma Telcom, LLC",Fiber,OK,Fiber,24,1000.0,22489,Fiber,16835.0,2837427-1
323888,951277,EDMOND,139732,5989,"Cox Oklahoma Telcom, LLC",Fiber,OK,Fiber,24,100.0,22489,Fiber,10985.0,2837427-2
323889,951277,EDMOND,139732,5989,"Cox Oklahoma Telcom, LLC",Fiber,OK,Fiber,24,2000.0,22489,Fiber,31200.0,2837427-3
324001,952212,ESTACADA SD 108,144831,1129,County of Clackamas,Fiber,OR,Fiber,6,1000.0,2805,Fiber,3060.0,2721188-1
324081,952352,WEST LINN-WILSONVILLE SD 3J,144866,1889,Comcast Business Communications,Fiber,OR,Fiber,34,1000.0,8699,Fiber,12614.4,2760380-1
324081,952352,WEST LINN-WILSONVILLE SD 3J,144866,1889,Comcast Business Communications,Fiber,OR,Fiber,34,1000.0,8699,Fiber,12614.4,2760380-1
324090,952352,WEST LINN-WILSONVILLE SD 3J,144866,1889,Comcast Business Communications,Fiber,OR,Fiber,34,1000.0,8699,Fiber,12322.396363636364,2760353-1
324147,952173,CENTRAL POINT SD 6,145048,2692,CenturyLink Qwest Corporation,Fiber,OR,Fiber,11,1000.0,4497,Fiber,42400.0,2818267-1
324263,952280,NORTH MARION SD 15,144819,1259,"WAVEDIVISION HOLDINGS, LLC",Fiber,OR,Fiber,4,1000.0,1959,Fiber,36000.0,2837378-1
324530,952168,CASCADE SD 5,144974,1131,"WAVEDIVISION HOLDINGS, LLC",Fiber,OR,Fiber,5,200.0,2240,Fiber,23400.0,2844934-1
325818,959622,NORTH KINGSTOWN,120799,760,Oshean Inc,Other / Uncategorized,RI,Fiber,8,300.0,4138,Other / Uncategorized,18000.0,2815526-1
325862,959628,SCITUATE,120801,256,"Cox Rhode Island Telcom, LLC",Fiber,RI,Fiber,5,50.0,1511,Other / Uncategorized,17250.0,2837793-1
326082,967133,JEFFERSON COUNTY,128341,4647,"ENA Services, LLC",Fiber,TN,Fiber,23,500.0,7547,Fiber,150000.0,2747799-3
326082,967133,JEFFERSON COUNTY,128341,4647,"ENA Services, LLC",Fiber,TN,Fiber,23,500.0,7547,Fiber,150000.0,2747799-3
326086,967181,PERRY COUNTY,128238,812,"ENA Services, LLC",Fiber,TN,Fiber,6,200.0,1156,Fiber,78600.0,2759823-3
326091,967051,ANDERSON COUNTY,128340,3941,"ENA Services, LLC",Fiber,TN,Fiber,17,300.0,6855,Fiber,78000.0,2825277-1
326091,967051,ANDERSON COUNTY,128340,3941,"ENA Services, LLC",Fiber,TN,Fiber,17,300.0,6855,Fiber,78000.0,2825277-1
326098,967153,MANCHESTER,128296,892,"ENA Services, LLC",Fiber,TN,Fiber,5,100.0,1366,Fiber,7200.0,2741780-1
326100,967153,MANCHESTER,128296,892,"ENA Services, LLC",Fiber,TN,Fiber,5,200.0,1366,Fiber,78000.0,2741780-3
326116,967063,BLEDSOE COUNTY,128300,1697,"ENA Services, LLC",Fiber,TN,Fiber,19,500.0,2028,Fiber,150000.0,2827630-1
326125,967050,ALCOA,128334,960,"ENA Services, LLC",Fiber,TN,Fiber,1,200.0,1860,Fiber,102000.0,2827804-1
326129,967177,ONEIDA,128386,874,"ENA Services, LLC",Fiber,TN,Fiber,4,150.0,1304,Fiber,96000.0,2840516-1
326130,967177,ONEIDA,128386,874,"ENA Services, LLC",Fiber,TN,Fiber,4,1000.0,1304,Fiber,37800.0,2840516-2
326133,967049,ALAMO,128413,438,"ENA Services, LLC",Fiber,TN,Fiber,1,100.0,670,Fiber,64800.0,2840805-1
327849,972094,ALPINE DISTRICT,142791,27713,Direct Communications Cedar Valley,Fiber,UT,Fiber,366,100.0,72452,Fiber,8940.0,2743270-1
327875,972094,ALPINE DISTRICT,142791,27713,"CentraComm Communications, Ltd.",Fiber,UT,Fiber,366,1000.0,72452,Fiber,9724.0,2743246-1
327877,972094,ALPINE DISTRICT,142791,27713,Utah Telecommunication Open Infrastructure Agency,Fiber,UT,Fiber,366,100.0,72452,Fiber,3540.0,2743327-1
328277,983270,TOPPENISH SCHOOL DISTRICT,145433,3592,Charter Communications,Fiber,WA,Fiber,8,500.0,3720,Fiber,46800.0,2841306-1
328380,984070,NEW BERLIN SCHOOL DISTRICT,132847,637,City of New Berlin,Fiber,WI,Fiber,9,1000.0,4656,Fiber,13020.0,2810002-1
328702,983861,ROANE COUNTY SCHOOLS,126674,1471,"Frontier Communications of America, Inc.",Fiber,WV,Fiber,9,100.0,2455,Fiber,15252.0,2816288-3
328702,983861,ROANE COUNTY SCHOOLS,126674,1471,"Frontier Communications of America, Inc.",Fiber,WV,Fiber,9,100.0,2455,Fiber,15252.0,2816288-3
328704,983861,ROANE COUNTY SCHOOLS,126674,1471,"Frontier Communications of America, Inc.",Fiber,WV,Fiber,9,10.0,2455,Fiber,6900.0,2816288-1
328704,983861,ROANE COUNTY SCHOOLS,126674,1471,"Frontier Communications of America, Inc.",Fiber,WV,Fiber,9,10.0,2455,Fiber,6900.0,2816288-1
328705,983861,ROANE COUNTY SCHOOLS,126674,1471,"Frontier Communications of America, Inc.",Fiber,WV,Fiber,9,20.0,2455,Fiber,8820.0,2816288-2
328705,983861,ROANE COUNTY SCHOOLS,126674,1471,"Frontier Communications of America, Inc.",Fiber,WV,Fiber,9,20.0,2455,Fiber,8820.0,2816288-2
328880,975635,ROANOKE CO PBLC SCHS,126572,3801,Verizon Virginia LLC,Fiber,VA,Fiber,24,10000.0,14369,Fiber,90000.0,
328880,975635,ROANOKE CO PBLC SCHS,126572,3801,Verizon Virginia LLC,Fiber,VA,Fiber,24,10000.0,14369,Fiber,90000.0,
328881,975635,ROANOKE CO PBLC SCHS,126572,3801,Verizon Virginia LLC,Fiber,VA,Fiber,24,1000.0,14369,Fiber,26400.0,
328882,883363,SUNNYSIDE UNIFIED DISTRICT,143127,1176,"Cox Arizona Telcom, LLC",Fiber,AZ,Fiber,18,1000.0,17470,Fiber,33492.0,
328883,882695,LAKE AND PENINSULA BOROUGH SCHOOL DISTRICT,145583,278,DRS Technical Services Inc.,Other / Uncategorized,AK,Fixed Wireless,12,10.0,386,Fixed Wireless,139200.0,2756626-1
328884,882695,LAKE AND PENINSULA BOROUGH SCHOOL DISTRICT,145583,278,DRS Technical Services Inc.,Other / Uncategorized,AK,Fixed Wireless,12,3.0,386,Fixed Wireless,72600.0,2756635-1
328890,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,300.0,4143,Fixed Wireless,16470000.0,2798837-1
328894,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-24
328897,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-12
328898,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-13
328899,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-14
328900,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-16
328901,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-17
328902,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-18
328903,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,100.0,4143,Fiber,102000.0,2798837-2
328904,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-3
328905,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-15
328906,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-20
328907,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-19
328908,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-4
328909,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-5
328910,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-6
328911,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-8
328912,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-9
328913,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-23
328914,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-21
328915,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-22
328916,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-7
328917,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-10
328918,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,15.0,4143,Fixed Wireless,802800.0,2798837-11
328952,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,20.0,48790,Fiber,3960.0,2828808-3
328953,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,30.0,48790,Fiber,4800.0,2828808-4
328955,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,50.0,48790,Fiber,5220.0,2828808-6
328956,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,60.0,48790,Fiber,5280.0,2828808-7
328957,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,80.0,48790,Fiber,5760.0,2828808-8
328958,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,90.0,48790,Fiber,5940.0,2828808-9
328959,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,100.0,48790,Fiber,7200.0,2828808-10
328960,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,200.0,48790,Fiber,14700.0,2828808-11
328961,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,300.0,48790,Fiber,22740.0,2828808-12
328962,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,500.0,48790,Fiber,29940.0,2828808-13
328963,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,600.0,48790,Fiber,31140.0,2828808-14
328964,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,1000.0,48790,Fiber,35940.0,2828808-15
328965,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,20.0,48790,Fiber,6600.0,2828808-16
328966,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,100.0,48790,Fiber,7320.0,2828808-17
328967,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,100.0,48790,Fiber,13680.0,2828808-18
328968,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,250.0,48790,Fiber,18720.0,2828808-19
328969,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,250.0,48790,Fiber,29640.0,2828808-20
328970,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,1000.0,48790,Fiber,248322.425,2828783-1
328971,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,2000.0,48790,Fiber,45000.0,2828783-2
328971,882642,ANCHORAGE SCHOOL DISTRICT,145553,19941,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,108,2000.0,48790,Fiber,45000.0,2828783-2
329021,882737,FAIRBANKS NORTH STAR BOROUGH SCHOOL DISTRICT,145627,5294,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,54,1000.0,14378,Fiber,0,2839992-1
329042,882787,UNALASKA CITY SCHOOL DISTRICT,145619,77,"TelAlaska Long Distance, Inc.",Other / Uncategorized,AK,Fixed Wireless,3,20.0,416,Fixed Wireless,324484.56,2854975-1
329083,882737,FAIRBANKS NORTH STAR BOROUGH SCHOOL DISTRICT,145627,5294,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,54,100.0,14378,Fiber,0,2839966-1
329085,882787,UNALASKA CITY SCHOOL DISTRICT,145619,77,"TelAlaska Long Distance, Inc.",Other / Uncategorized,AK,Fixed Wireless,3,20.0,416,Fixed Wireless,324484.56,2852165-1
329350,882526,LOWER KUSKOKWIM SCHOOL DISTRICT,145563,3189,GCI Communication Corp,Other / Uncategorized,AK,Fiber,24,10.0,4143,Fixed Wireless,11220.0,2858838-1
329378,882737,FAIRBANKS NORTH STAR BOROUGH SCHOOL DISTRICT,145627,5294,"Alaska Communications Systems Holdings, Inc.",Fiber,AK,Fiber,54,500.0,14378,Fiber,0,2861831-1
333225,881921,BAUXITE SCHOOL DISTRICT,139469,677,AT&T Corp.,Fiber,AR,Fiber,248,100.0,1559,Fiber,8741.25,2858672-1
333401,881921,BAUXITE SCHOOL DISTRICT,139469,677,AT&T Corp.,Fiber,AR,Fiber,248,100.0,1559,Fiber,22516.8,2857952-1
333821,882431,JONESBORO SCHOOL DISTRICT,139581,4094,"E. Ritter Communications Holdings, Inc.",Fiber,AR,Fiber,383,1000.0,5690,Fiber,60000.0,2848545-1
334141,881948,BENTONVILLE SCHOOL DISTRICT,139669,4518,"Cox Arkansas Telecom, LLC",Fiber,AR,Fiber,235,1000.0,14880,Fiber,25200.0,2864034-1
334606,881948,BENTONVILLE SCHOOL DISTRICT,139669,4518,"Cox Arkansas Telecom, LLC",Fiber,AR,Fiber,235,1000.0,14880,Fiber,25200.0,2863949-1
335184,881948,BENTONVILLE SCHOOL DISTRICT,139669,4518,"Cox Arkansas Telecom, LLC",Fiber,AR,Fiber,235,1000.0,14880,Fiber,25200.0,2863997-1
336016,883310,SAN CARLOS UNIFIED DISTRICT,143054,-5,"San Carlos Apache Telecommunication Utility, Inc.",Cable / DSL,AZ,Fiber,6,1000.0,1433,Fiber,42340.44,2766112-1
336088,883144,FORT THOMAS UNIFIED DISTRICT,143040,-19,GovNET Inc.,Fixed Wireless,AZ,Fiber,5,50.0,566,Fixed Wireless,216000.0,2818458-1
336135,883144,FORT THOMAS UNIFIED DISTRICT,143040,-19,"San Carlos Apache Telecommunication Utility, Inc.",Cable / DSL,AZ,Fiber,5,50.0,566,Fiber,13200.0,2827169-1
336136,883144,FORT THOMAS UNIFIED DISTRICT,143040,-19,"San Carlos Apache Telecommunication Utility, Inc.",Cable / DSL,AZ,Fiber,5,50.0,566,Fiber,21073.56,2827176-1
336199,883407,WHITERIVER UNIFIED DISTRICT,143147,2198,"Smith Bagley, Inc.",Fixed Wireless,AZ,Fiber,6,400.0,2213,Fixed Wireless,569784.0,2831716-1
336872,883092,CHINLE UNIFIED DISTRICT,143224,3563,NAVAJO COMM CO,Cable / DSL,AZ,Fiber,3,0.512,3586,Cable / DSL,2174.88,2844055-1
336872,883092,CHINLE UNIFIED DISTRICT,143224,3563,NAVAJO COMM CO,Cable / DSL,AZ,Fiber,3,0.512,3586,Cable / DSL,2174.88,2844055-1
337099,883088,CHANDLER UNIFIED DISTRICT #80,142926,11802,CenturyLink Qwest Corporation,Fiber,AZ,Fiber,135,5.0,40163,Fiber,504.0,2866304-6
