"esh_id","name","city","postal_cd","district_size","locale","num_students","discount_rate_c2","outreach_status__c","c2_consultants","c1_consultants"
941559,"Readington Township Sch Dist","WHITEHOUSE STATION","NJ","Small","Rural",1709,0.4,"Not a Prospect",NA,"Educational Consortium for Telecom Savings"
941570,"Riverdale School District","RIVERDALE","NJ","Tiny","Suburban",308,0.4,"Not a Prospect","E-Rate Strategies, LLC","E-Rate Strategies, LLC"
941575,"Rockaway Township School Dist","HIBERNIA","NJ","Medium","Suburban",2329,0.4,"Not a Prospect","E-Rate Consulting Inc.","E-Rate Consulting Inc."
941591,"Salem City School District","SALEM","NJ","Small","Town",1002,0.85,"Not a Prospect",NA,NA
941602,"Secaucus School District","SECAUCUS","NJ","Small","Suburban",2095,0.5,"Potential Fiber Prospect","E-Rate Consulting Inc.","E-Rate Consulting Inc."
941603,"Shamong Twp School District","SHAMONG","NJ","Small","Suburban",798,0.4,"Not a Prospect","Educational Consortium for Telecom Savings","Educational Consortium for Telecom Savings"
941605,"Shore Reg High School District","WEST LONG BRANCH","NJ","Tiny","Suburban",630,0.4,"Not a Prospect",NA,"On-Tech Consulting Inc"
941611,"Somerville Public Schools","SOMERVILLE","NJ","Small","Suburban",2288,NA,"Potential Fiber Prospect",NA,NA
941616,"South Hackensack School Dist","SOUTH HACKENSACK","NJ","Tiny","Suburban",230,0.6,"Fiber Prospect",NA,NA
941617,"South Harrison Twp School Dist","HARRISONVILLE","NJ","Tiny","Rural",371,0.4,"Fiber Prospect","e2e Exchange, LLC","e2e Exchange, LLC"
941648,"Teaneck School District","TEANECK","NJ","Medium","Suburban",3609,0.6,"Not a Prospect",NA,"E-Rate Consulting Inc."
941651,"Tewksbury Township School Dist","CALIFON","NJ","Small","Rural",649,0.5,"Not a Prospect",NA,"Educational Consortium for Telecom Savings"
941657,"Trenton City School District","TRENTON","NJ","Large","Urban",10998,0.85,"Not a Prospect","E-Rate Consulting Inc.","E-Rate Consulting Inc."
941661,"Union City School District","UNION CITY","NJ","Medium","Suburban",11495,0.85,"Not a Prospect","RTC/TRMG","RTC/TRMG"
941664,"Barnegat Township School Dist","BARNEGAT","NJ","Medium","Suburban",3175,0.5,"Potential Fiber Prospect",NA,"E-Rate Consulting Inc."
941670,"Upper Saddle River School Dist","UPPER SADDLE RIVER","NJ","Small","Suburban",1236,0.2,"Not a Prospect","Educational Consortium for Telecom Savings","Educational Consortium for Telecom Savings"
941671,"Upper Township School District","PETERSBURG","NJ","Small","Suburban",1363,0.4,"Potential Fiber Prospect","Educational Consortium for Telecom Savings","Educational Consortium for Telecom Savings"
941681,"Wall Township School District","WALL","NJ","Medium","Suburban",3603,0.4,"Potential Fiber Prospect","e2e Exchange, LLC","e2e Exchange, LLC"
941682,"Wallington Public School Dist","WALLINGTON","NJ","Small","Suburban",1282,0.5,"Not a Prospect",NA,NA
941684,"Wanaque School District","HASKELL","NJ","Small","Suburban",954,0.5,"Not a Prospect",NA,"E-Rate Consulting Inc."
941690,"Washington Twp School District","SEWELL","NJ","Medium","Suburban",7310,0.5,"Not a Prospect","E-Rate Partners LLC","E-Rate Partners LLC"
941693,"Washington Twp School District","WASHINGTON","NJ","Small","Town",497,0.5,"Not a Prospect","E-Rate Partners LLC","E-Rate Partners LLC"
941694,"Watchung Borough School Dist","WATCHUNG","NJ","Small","Suburban",665,0.4,"Not a Prospect",NA,"Educational Consortium for Telecom Savings"
941701,"West Cape May School District","WEST CAPE MAY","NJ","Tiny","Suburban",75,0.5,"Not a Prospect","E-Rate Consulting Inc.","E-Rate Consulting Inc."
941703,"West Essex Regional Sch Dist","NORTH CALDWELL","NJ","Small","Suburban",1651,0.4,"Not a Prospect","Educational Consortium for Telecom Savings","Educational Consortium for Telecom Savings"
941706,"West Milford Township Sch Dist","WEST MILFORD","NJ","Medium","Rural",3579,0.5,"Not a Prospect","E-Rate Consulting Inc.","E-Rate Consulting Inc."
941708,"West New York School District","WEST NEW YORK","NJ","Medium","Suburban",7142,0.85,"Not a Prospect","e2e Exchange, LLC","e2e Exchange, LLC"
941725,"Wildwood School District","WILDWOOD","NJ","Small","Suburban",813,0.85,"Not a Prospect",NA,"Alemar Consulting"
941729,"Union County Vocational Technical School District","Scotch Plains","NJ","Tiny","Suburban",352,0.4,"Not a Prospect",NA,"On-Tech Consulting Inc"
941731,"Woodbine School District","WOODBINE","NJ","Tiny","Rural",160,0.85,"Not a Prospect",NA,"Alemar Consulting"
941732,"Woodbridge Twp School District","WOODBRIDGE","NJ","Large","Suburban",13578,0.5,"Not a Prospect","E-Rate Consulting Inc.","E-Rate Consulting Inc."
942876,"Belen Cons School District","BELEN","NM","Medium","Suburban",3988,0.85,"Not a Prospect",NA,NA
942887,"Cloudcroft Mun School Dist","CLOUDCROFT","NM","Small","Rural",353,0.7,"Not a Prospect","E-Rate Central","E-Rate Central"
942889,"Cobre Consolidated School Dist","BAYARD","NM","Medium","Town",1237,0.8,"Closed Won Upgrade Project",NA,NA
942890,"Corona Municipal School Dist","CORONA","NM","Small","Rural",70,0.85,"Not a Prospect",NA,"E-Rate Central"
942893,"Des Moines Municipal Schools","DES MOINES","NM","Small","Rural",83,0.7,"Not a Prospect","Right Click Technology Management Services","Right Click Technology Management Services"
942894,"Dexter School District","DEXTER","NM","Small","Rural",971,0.85,"Not a Prospect","E-Rate Central","E-Rate Central"
942895,"Dora Cons School District","DORA","NM","Small","Rural",232,0.8,"Not a Prospect",NA,NA
942897,"Elida Municipal School Dist","ELIDA","NM","Small","Rural",119,0.8,"Not a Prospect",NA,NA
942899,"Espanola Public School Dist","ESPANOLA","NM","Medium","Town",3763,0.85,"Not a Prospect",NA,"Funds for Learning"
942900,"Estancia Municipal School Dist","ESTANCIA","NM","Medium","Rural",731,0.85,"Not a Prospect",NA,NA
942903,"Floyd Municipal School Dist","FLOYD","NM","Small","Rural",213,0.85,"Not a Prospect","Regional Educational Cooperative #6","Regional Educational Cooperative #6"
942904,"Fort Sumner Municipal Sch Dist","FORT SUMNER","NM","Small","Rural",288,0.8,"Not a Prospect",NA,"Regional Educational Cooperative #6"
942909,"Hagerman Municipal School Dist","HAGERMAN","NM","Small","Rural",447,0.85,"Not a Prospect",NA,NA
942911,"Hobbs Municipal School Dist","HOBBS","NM","Large","Town",9748,0.8,"Not a Prospect",NA,NA
942912,"Hondo Valley School District","HONDO","NM","Small","Rural",132,0.85,"Not a Prospect","E-Rate Central","E-Rate Central"
942920,"Las Vegas City School District","LAS VEGAS","NM","Medium","Town",1690,0.8,"Support Project","E-Rate Central","E-Rate Central"
942921,"West Las Vegas School District","LAS VEGAS","NM","Medium","Town",1369,0.85,"Not a Prospect","International Computer Corporation","International Computer Corporation"
942928,"Los Lunas School District","LOS LUNAS","NM","Medium","Suburban",8166,0.85,"Support Project","Funds for Learning","Funds for Learning"
942935,"Maxwell Municipal School Dist","MAXWELL","NM","Small","Rural",108,0.8,"Not a Prospect",NA,NA
942937,"Melrose Municipal School Dist","MELROSE","NM","Small","Rural",194,0.7,"Not a Prospect",NA,NA
942938,"Mora Indep School District","MORA","NM","Small","Rural",441,0.85,"Upgrade Project","E-Rate Central","E-Rate Central"
942943,"Mesa Vista Cons School Dist","EL RITO","NM","Small","Rural",348,0.85,"Not a Prospect",NA,"Funds for Learning"
942945,"Penasco Independent Schools","PENASCO","NM","Small","Rural",325,0.85,"Support Project","International Computer Corporation","International Computer Corporation"
942955,"Ruidoso Municipal School Dist","RUIDOSO","NM","Small","Town",2021,0.85,"Bandwidth Prospect","E-Rate Central","E-Rate Central"
942962,"Taos Municipal School District","TAOS","NM","Medium","Town",2359,0.85,"Upgrade Project","E-Rate Central","E-Rate Central"
943394,"Lyon County School District","YERINGTON","NV","Large","Town",8015,0.8,"Upgrade Project","E-Rate Elite Services, Inc.","E-Rate Elite Services, Inc."
943399,"Carson City School District","CARSON CITY","NV","Medium","Urban",7526,0.8,"Potential Wi-Fi Prospect","Sherri Martinez","Sherri Martinez"
943401,"Pershing County School District","LOVELOCK","NV","Small","Rural",677,0.7,"Upgrade Project","Phillip D Seager","Phillip D Seager"
945864,"Jasper-Troupsburg Central S D","JASPER","NY","Small","Rural",537,0.8,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
945869,"Bolivar-Richburg School Dist","BOLIVAR","NY","Small","Rural",782,0.85,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
945870,"Oneida City School District","ONEIDA","NY","Medium","Town",2149,0.7,"Not a Prospect","JNR Consulting ",NA
945875,"Genesee Valley/Wayne-Finger Lakes Educational Technology Service","BELMONT","NY","Tiny","Rural",527,0.8,"Potential Wi-Fi Prospect","GV/WFL Educational Technology Service","GV/WFL Educational Technology Service"
945879,"Campbell-Savona Ctrl Sch Dist","CAMPBELL","NY","Small","Rural",802,0.8,"Potential Wi-Fi Prospect",NA,NA
945881,"Sullivan West","JEFFERSONVILLE","NY","Small","Rural",1091,0.7,"Potential Fiber Prospect","Dutchess BOCES","Dutchess BOCES"
945973,"Canisteo-Greenwood Csd","CANISTEO","NY","Small","Rural",922,0.8,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
945974,"Eastport/South Manor Central School District","MANORVILLE","NY","Small","Suburban",3612,0.4,"Not a Prospect",NA,"E-Rate Central"
946184,"Addison Central School Dist","ADDISON","NY","Small","Rural",1052,0.8,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946186,"Akron Central School District","AKRON","NY","Small","Town",1402,0.7,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946189,"Alden Central School District","ALDEN","NY","Small","Rural",1685,0.6,"Potential Wi-Fi Prospect",NA,NA
946194,"Altmar-Parish-Williamstn Dist","PARISH","NY","Small","Rural",1253,0.8,"Not a Prospect",NA,"OCM BOCES / CNYRIC"
946198,"Amityville Un Free School Dist","AMITYVILLE","NY","Small","Suburban",3018,0.8,"Potential Fiber Prospect",NA,"E-Rate Central"
946199,"Amsterdam City School District","AMSTERDAM","NY","Medium","Town",3598,0.85,"Not a Prospect",NA,"E-Rate Central"
946201,"Andover Central Sch District","ANDOVER","NY","Tiny","Rural",320,0.8,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946205,"Arkport Central School District","ARKPORT","NY","Tiny","Town",453,0.7,"Potential Wi-Fi Prospect",NA,NA
946211,"Avoca Central School District","AVOCA","NY","Tiny","Rural",442,0.8,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946215,"Baldwin Union Free School Dist","BALDWIN","NY","Medium","Suburban",4684,0.5,"Potential Wi-Fi Prospect","E-Rate Central",NA
946222,"Bayport Blue Pt Un Free Dist","BAYPORT","NY","Small","Suburban",2356,0.4,"Not a Prospect",NA,"E-Rate Central"
946226,"Beekmantown Central School District","WEST CHAZY","NY","Small","Rural",1819,0.8,"Not a Prospect","E-Rate Central","E-Rate Central"
946227,"Belfast Central School Dist","BELFAST","NY","Tiny","Rural",342,0.8,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946243,"Bolton Central School District","BOLTON LANDING","NY","Tiny","Rural",182,0.6,"Potential Wi-Fi Prospect",NA,NA
946245,"Bradford Central School Dist","BRADFORD","NY","Tiny","Rural",250,0.8,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946246,"Brentwood Union Free Dist","BRENTWOOD","NY","Large","Suburban",18140,0.85,"Not a Prospect","E-Rate Central","E-Rate Central"
946247,"Brewster Central School Dist","BREWSTER","NY","Small","Rural",3248,0.6,"Not a Prospect","e2e Exchange, LLC","e2e Exchange, LLC"
946258,"Buffalo City School District","BUFFALO","NY","Mega","Urban",32212,0.85,"Bandwidth Prospect","Educational Funding Group","Educational Funding Group"
946262,"Byron Bergen Central Sch Dist","BERGEN","NY","Small","Rural",993,0.7,"Not a Prospect",NA,"GV/WFL Educational Technology Service"
946268,"Camden Central School District","CAMDEN","NY","Small","Rural",2166,0.8,"Not a Prospect","JNR Consulting ",NA
946271,"Canaseraga Central School Dist","CANASERAGA","NY","Tiny","Rural",220,0.8,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946295,"Cheektowaga Central Sch Dist","CHEEKTOWAGA","NY","Small","Urban",2081,0.85,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946299,"Westhill Ctrl School District","SYRACUSE","NY","Small","Suburban",1793,0.4,"Potential Wi-Fi Prospect",NA,NA
946302,"Chittenango Central Sch Dist","CHITTENANGO","NY","Small","Rural",1986,0.7,"Not a Prospect","OCM BOCES / CNYRIC","OCM BOCES / CNYRIC"
946306,"Clarence Ctrl School District","CLARENCE","NY","Medium","Suburban",4579,0.4,"Potential Wi-Fi Prospect",NA,NA
946314,"Clymer Central School District","CLYMER","NY","Tiny","Rural",434,0.7,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946316,"Cold Spring Harbor Ctrl Dist","COLD SPRING HARBOR","NY","Small","Suburban",1803,0.4,"Potential Bandwidth Prospect",NA,"E-Rate Central"
946338,"Yorkshire Pioneer School Dist","YORKSHIRE","NY","Small","Town",2397,0.8,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946339,"Depew Union Free School Dist","DEPEW","NY","Small","Suburban",1788,0.8,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946348,"Dunkirk Public School District","DUNKIRK","NY","Medium","Town",2003,0.85,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946350,"East Aurora Un Free Sch Dist","EAST AURORA","NY","Small","Town",1782,0.5,"Potential Wi-Fi Prospect",NA,NA
946354,"East Irondequoit Ctrl District","ROCHESTER","NY","Medium","Suburban",2956,0.8,"Potential Fiber Prospect",NA,"GV/WFL Educational Technology Service"
946366,"Eastchester Un Free Sch Dist","EASTCHESTER","NY","Small","Suburban",3191,0.2,"Not a Prospect","e2e Exchange, LLC","e2e Exchange, LLC"
946368,"Greenburgh Un Free Sch Dist 11","DOBBS FERRY","NY","Small","Suburban",164,0.85,"Not a Prospect",NA,NA
946370,"Eden Central School District","EDEN","NY","Small","Rural",1435,0.6,"Potential Wi-Fi Prospect",NA,NA
946384,"Elmsford Union Free Sch Dist","ELMSFORD","NY","Small","Suburban",956,0.8,"Not a Prospect",NA,"e2e Exchange, LLC"
946391,"Fabius-Pompey Central School District","FABIUS","NY","Small","Rural",677,0.6,"Potential Wi-Fi Prospect",NA,NA
946393,"Falconer Central Sch District","FALCONER","NY","Small","Town",1162,0.8,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946395,"Farmingdale Un Free Sch Dist","FARMINGDALE","NY","Medium","Suburban",5818,0.5,"Potential Wi-Fi Prospect",NA,NA
946396,"Fillmore Central School District","FILLMORE","NY","Tiny","Rural",634,0.8,"Potential Wi-Fi Prospect",NA,NA
946397,"Fishers Island Un Fr Sch Dist","FISHERS ISLAND","NY","Tiny","Rural",69,0.25,"Closed Won Upgrade Project",NA,"e2e Exchange, LLC"
946402,"Fort Ann Central School District","FORT ANN","NY","Tiny","Rural",450,0.7,"Potential Wi-Fi Prospect",NA,NA
946404,"Fort Edward Union Free School District","FORT EDWARD","NY","Tiny","Suburban",538,0.8,"Potential Wi-Fi Prospect",NA,NA
946411,"Franklinville Central District","FRANKLINVILLE","NY","Small","Rural",665,0.85,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946415,"Frewsburg Central School Dist","FREWSBURG","NY","Small","Rural",811,0.7,"Potential Wi-Fi Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946416,"Friendship Central Sch Dist","FRIENDSHIP","NY","Tiny","Rural",341,0.85,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946419,"Fulton City Public School Dist","FULTON","NY","Medium","Town",3531,0.8,"Not a Prospect","OCM BOCES / CNYRIC","OCM BOCES / CNYRIC"
946425,"Garrison Union Free District","GARRISON","NY","Tiny","Rural",221,0.5,"Not a Prospect","e2e Exchange, LLC","e2e Exchange, LLC"
946433,"Glen Cove City School District","GLEN COVE","NY","Medium","Suburban",3176,0.8,"Not a Prospect",NA,"E-Rate Central"
946441,"Greenburgh-Graham Union Free School District","Hastings On Hudson","NY","Small","Suburban",221,0.85,"Not a Prospect",NA,"e2e Exchange, LLC"
946444,"Greece Central School District","ROCHESTER","NY","Large","Suburban",10863,0.8,"Potential Fiber Prospect",NA,"GV/WFL Educational Technology Service"
946464,"Hampton Bays Union Free S D","HAMPTON BAYS","NY","Small","Suburban",2146,0.8,"Closed Won Upgrade Project",NA,NA
946466,"Hannibal Central School District","HANNIBAL","NY","Small","Rural",1325,0.8,"Potential Wi-Fi Prospect",NA,NA
946475,"Haverstraw Stoney Pt Cent Dist","GARNERVILLE","NY","Medium","Suburban",7850,0.8,"Potential Wi-Fi Prospect",NA,"Federal Program Consulting Inc"
946484,"Herricks Union Free Sch Dist","NEW HYDE PARK","NY","Small","Suburban",3883,0.4,"Potential Wi-Fi Prospect","E-Rate Central",NA
946486,"Hicksville Union Free District","HICKSVILLE","NY","Medium","Suburban",5190,0.6,"Not a Prospect","E-Rate Central",NA
946487,"Highland Central School District","HIGHLAND","NY","Small","Rural",1779,0.6,"Potential Wi-Fi Prospect",NA,NA
946491,"Hinsdale Central School Dist","HINSDALE","NY","Tiny","Town",439,0.8,"Not a Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946492,"Holland Central School Dist","HOLLAND","NY","Small","Rural",893,0.6,"Potential Wi-Fi Prospect",NA,NA
946497,"Honeoye Central School Dist","HONEOYE","NY","Small","Rural",612,0.7,"Not a Prospect",NA,"GV/WFL Educational Technology Service"
946504,"Hudson City School District","HUDSON","NY","Small","Town",1761,0.85,"Not a Prospect","E-Rate Central","E-Rate Central"
946517,"Iroquois Central Sch District","ELMA","NY","Medium","Rural",2488,0.5,"Potential Wi-Fi Prospect",NA,NA
946518,"West Irondequoit Ctrl Sch Dist","ROCHESTER","NY","Medium","Suburban",3585,0.5,"Potential Wi-Fi Prospect",NA,NA
946530,"Johnsburg Central School District","NORTH CREEK","NY","Tiny","Rural",333,0.8,"Potential Wi-Fi Prospect",NA,NA
946532,"Greater Johnstown School District","JOHNSTOWN","NY","Small","Town",1695,0.8,"Potential Wi-Fi Prospect","E-Rate Central","E-Rate Central"
946533,"Jordan Elbridge Ctrl Sch Dist","JORDAN","NY","Small","Rural",1304,0.7,"Not a Prospect",NA,"OCM BOCES / CNYRIC"
946539,"Kendall Central School Dist","KENDALL","NY","Small","Rural",692,0.8,"Potential Bandwidth Prospect",NA,"MONDAVI DESIGN"
946540,"Kenmore-Tonawanda Un Sch Dist","BUFFALO","NY","Medium","Suburban",6924,0.6,"Potential Wi-Fi Prospect",NA,NA
946545,"Lafayette Central Sch District","LAFAYETTE","NY","Small","Rural",829,0.7,"Not a Prospect",NA,"OCM BOCES / CNYRIC"
946546,"Lackawanna City School Dist","LACKAWANNA","NY","Small","Suburban",1713,0.85,"Not a Prospect","Erie 1 BOCES E-Rate Consultants","Erie 1 BOCES E-Rate Consultants"
946550,"Evans-Brant Central Sch Dist","ANGOLA","NY","Small","Suburban",2477,0.8,"Fiber Prospect",NA,"Erie 1 BOCES E-Rate Consultants"
946558,"Le Roy Central School District","LE ROY","NY","Small","Town",1244,0.7,"Not a Prospect","GV/WFL Educational Technology Service","GV/WFL Educational Technology Service"
946559,"North Warren Central District","CHESTERTOWN","NY","Tiny","Rural",539,0.7,"Not a Prospect",NA,"E-Rate Central"
