postal_cd,ben,name,org_address1,org_address2,org_city,org_state,org_zipcode,organization_entity_type_name,location.coordinates
TX,17013587,Pecan Trail Intermediate School,4319 GREENS PRAIRIE TRL,,COLLEGE STATION,TX,77845,School,
TX,17013238,Nelson Early Childhood Campus,1014 WAVERLY AVE,,SAN ANTONIO,TX,78201,School,
TX,226247,NORTHSIDE ELEMENTARY,1522 BLAIR AVE,,CLEVELAND,TX,77327,School,
TX,17013157,Northside Child Nutrition Warehouse,5903 NORTHWEST PKWY,,SAN ANTONIO,TX,78249,School,
TX,17013636,Career Technology Education Center,9155 Will Clayton Parkway,,Humble,TX,77338,Non-Instructional Facility (NIF),
TX,17012030,TEMPLE CHARTER ACADEMY - DISTRICT OFFICE ,275 FM 2483,,Morgan's Point Resort,TX,76513,Non-Instructional Facility (NIF),
TX,17013547,NEWMAN INTERNATIONAL ACADEMY OF GRACE,308 W PARK ROW DRIVE,,ARLINGTON,TX,76010,School,
TX,17011981,Elementary #29,11021 Bucky Houdman Blvd,,Laredo,TX,78041,School,
TX,17013418,Greenspoint Elementary School,18028 Chisholm Trail,,Houston,TX,77060,School,
TX,17013023,MISD STUDENT NUTRITION,1151 MANSFIELD WEBB RD,,Arlington,TX,76002,Non-Instructional Facility (NIF),
TX,17011732,DSISD New Middle School ,14451 SAWYER RANCH RD,,AUSTIN,TX,78737,School,
TX,17013677,Buinger CTE Academy,1849 E Central Drive,,Bedford,TX,76022,School,
TX,17011964,Panther Stadium ,1200 West 17th Street ,,Fort Stockton,TX,79735,Non-Instructional Facility (NIF),
TX,17013533,SOFTBALL FIELDHOUSE,203 SEAHAWK DR,,RIVIERA,TX,78379,Non-Instructional Facility (NIF),
TX,17010235,Spring Creek Elementary ,2450 BREWSTER DR,,COLLEGE STATION,TX,77845,School,
TX,17012714,A.W. BROWN PLEASANT RUN CAMPUS,211 E PLEASANT RUN RD,,DESOTO,TX,75115,School,
TX,17013110,MANOR NEW TECH MIDDLE SCHOOL,12116 JOYCE TURNER DRIVE,,MANOR,TX,78653,School,
TX,17013454,MEMORIAL STADIUM ,212 SOUTH STADIUM ,,ALICE,TX,78332,Non-Instructional Facility (NIF),
TX,17012886,Victory Place @ Coppell,550 N DENTON TAP RD,,COPPELL,TX,75019,School,
TX,17012588,Houston Windmill Lakes Elementary ,9898 WINDMILL LAKES BLVD,,HOUSTON,TX,77075,School,
TX,17012812,Jenny Preston Elemetary,2455 Hillard Drive,,Allen,TX,75013,School,
TX,17013218,UPLIFT MIGHTY MIDDLE SCHOOL,3700 MIGHTY MITE DR,,FORT WORTH,TX,76105,School,
TX,16051591,DENTON CREEK ,3505 HAYNES ROAD,,ROANOKE,TX,76262,School,
TX,17012180,NEW CONSTRUCTION ELEM # 41,3701 CROSS CREEK BEND LN,,FULSHEAR,TX,77441,School,
TX,17011611,Cooper Learning Center,1700 Tampico St,,San Antonio,TX,78207,Non-Instructional Facility (NIF),
TX,90177,NORTH ZULCH ELEMENTARYSECONDARY SCHOOL,11390 5TH ST,PO BOX 158,NORTH ZULCH,TX,77872,School,
TX,17013267,ACADEMY ADMINISTRATION BUILDING,705 E MAIN ST,,LITTLE RIVER,TX,76554,Non-Instructional Facility (NIF),
TX,17013529,JJAEP Instructional,18501 ST HWY 114,,Justin,TX,76247,School,
TX,17013209,UPLIFT LUNA PREPARATORY HIGH SCHOOL,2625 ELM ST,,DALLAS,TX,75226,School,
TX,17011602,BISD - Tarrant Co JJAEP,6125 E BELKNAP ST,,HALTOM CITY,TX,76117,School,
TX,17011988,RIVERCREST ISD - BUS BARN,4100 US HIGHWAY 271 S,,BOGATA,TX,75417,Non-Instructional Facility (NIF),
TX,17013661,Gilbreath-Reed Career and Technical Center,1005 N George Bush HWY,,Garland,TX,75040,School,
TX,17012580,Fort Worth- Saginaw High School,Southwest Corner of Hwy 287 & Bonds Ranch Rd,,Fort Worth,TX,76131,School,
TX,17013015,Trinity Basin Preparatory Arlington Campus,1111 GIBBINS RD,,ARLINGTON,TX,76011,School,
TX,17011556,UPLIFT WILLIAMS PREPARATORY MIDDLE,1750 VICEROY DR,,DALLAS,TX,75235,School,
TX,17011552,UPLIFT PEAK PREPARATORY PRIMARY,4600 BRYAN ST,,DALLAS,TX,75204,School,
TX,17013637,Humble ISD Child Nutrition Center,1703 Wilson Rd Building D,,Humble,TX,77396,Non-Instructional Facility (NIF),
TX,17011554,UPLIFT SUMMIT INTERNATIONAL MIDDLE,1305 N CENTER ST,,ARLINGTON,TX,76011,School,
TX,17013155,Kallison Ranch Elementary School,8610 RANCH VW E,,SAN ANTONIO,TX,78254,School,
TX,17013657,STEAM Middle School,900 SW HILLSIDE DR,,BURLESON,TX,76028,School,
TX,17011853,Bradley Elementary (Flex #17),4200 Falls Lake Drive,,Spring,TX,77386,School,
TX,17005281,HUDSON ISD Transportation,4121 Ted Trout Dr.,,Lufkin,TX,75904,School,
TX,17013641,Humble ISD Transportation Center,1703 Wilson Rd Building C,,Humble,TX,77396,Non-Instructional Facility (NIF),
TX,17013439,Career and Technical Education Center,505 E. Hatton Rd.,,Wichita Falls,TX,76302,Non-Instructional Facility (NIF),
TX,17013701,New School,3621 Barley Road,,Leander,TX,78641,School,
TX,17011967,Miller HS Buc Stadium,3005 Leopard St,,Corpus Christi,TX,78408,Non-Instructional Facility (NIF),
TX,17012629,Middle School # 7,Corner of E. Borgfeld Drive & Shawnee Pass Street,,San Antonio,TX,78260,School,
TX,231027,DENTON COUNTY JJAEP,210 S WOODROW LN,,DENTON,TX,76205,School,
TX,226304,KLEIN SEMS,7200 SPRING - CYPRESS RD,,KLEIN,TX,77379,School,
TX,17013277,Slaton Softball Field,1005 Woodrow Road,,Slaton,TX,79364,Non-Instructional Facility (NIF),
TX,17013546,NEWMAN INTERNATIONAL ACADEMY OF MANSFIELD,1201 SH 360,,MANSFIELD,TX,76063,School,
TX,17012493,Linda Lyons Elementary ,2186 Trophy Dr,,Heath,TX,75032,School,
TX,17011541,UPLIFT EDUCATION - NORTH HILLS PREP PRIMARY,606 E ROYAL LN,,IRVING,TX,75039,School,
TX,17012711,Lorena ISD Maintenance ,677 Williams Rd,,Lorena,TX,76655,Non-Instructional Facility (NIF),
TX,17012688,Waggoner Creek Elementary,6335 GIBSON LN,,TEXARKANA,TX,75503,School,
TX,17013156,John Marshall Harlan High School,14350 FM 471,,San Antonio,TX,78253,School,
TX,17012644,UPLIFT WHITE ROCK HILLS,7370 Valley Glen Rd,,Dallas,TX,75228,School,
TX,17012632,SANTA MARIA JUNIOR HIGH,11142 MILITARY HIGHWAY,,SANTA MARIA,TX,78592,School,
TX,17011540,UPLIFT EDUCATION - NORTH HILLS PREP MIDDLE,606 E ROYAL LN,,IRVING,TX,75039,School,
TX,17011777,New Thomas Manor Elementary School,New Thomas Manor Elementary School,7988 Alameda Ave,El Paso,TX,79915,School,
TX,17012596,Livingston HS Academy,400 FM 350 S,,LIVINGSTON,TX,77351,School,
TX,17006549,GISD Maintenance & Operations,2001 43rd St.,,GALVESTON,TX,77553,Non-Instructional Facility (NIF),
TX,17013405,Mott Elementary,20101 HODDE LN,,PFLUGERVILLE,TX,78660,School,
TX,17013665,Grapevine-Colleyville Collegiate Academy at TCC NE,828 W HARWOOD RD BLDG NMPC,,HURST,TX,76054,School,
TX,17013430,LOS ENCINOS NIF,1826 FRIO ST,,CORPUS CHRISTI,TX,78417,Non-Instructional Facility (NIF),
TX,17013319,NETWORK OPERATIONS CENTER (NOC),2300 MURCHISON DRIVE,,EL PASO,TX,79930,Non-Instructional Facility (NIF),
TX,17010426,Carroll Bldg on Pleasanton Road,2717 Pleasanton Road,,San Antonio,TX,78221,Non-Instructional Facility (NIF),
TX,17013666,Grapevine-Colleyville IUNIVERSITY PREP,3051 IRA E WOODS AVE,,GRAPEVINE,TX,76051,School,
TX,17012982,Alice Douse Elementary School,700 REBECCA LYNN LN,,KILLEEN,TX,76542,School,
TX,17014083,MAGNOLIA MONTESSORI FOR ALL,5100 PECAN BROOK DR,,AUSTIN,TX,78724,School,
TX,17013219,UPLIFT MIGHTY HIGH SCHOOL,3700 MIGHTY MITE DR,,FORT WORTH,TX,76105,School,
TX,17012061,CHILD NUTRITION,131 GUTHRIE,,SAN ANTONIO,TX,78237,Non-Instructional Facility (NIF),
TX,17013025,MISD RL ANDERSON STADIUM,1001 E Broad Street ,,Arlington,TX,76002,Non-Instructional Facility (NIF),
TX,17012054,KIPP Nexus Primary,4211 Watonga,,Houston,TX,77092,School,
TX,17012709,Lorena ISD Transportation,901 Williams Rd,,Lorena,TX,76655,Non-Instructional Facility (NIF),
TX,17013246,BEXAR CO J J A E P,1402 N HACKBERRY,,SAN ANTONIO,TX,78208,School,
TX,17013640,GALVESTON CO JJAEP,6101 ATTWATER AVE,,DICKINSON,TX,77539,School,
TX,17013278,Slaton ShippingReceiving,845 W Hockley St.,,Slaton,TX,79364,Non-Instructional Facility (NIF),
TX,17010423,NSCISD--DAEP,112 US Hwy 87,,Smiley,TX,78159,School,
TX,17013548,NEWMAN INTERNATIONAL ACADEMY OF FORT WORTH,6801 MEADOWBROOK DR,,FORT WORTH,TX,76112,School,
TX,17011778,Excel Academy,1005 W FAIRMONT ST,,LONGVIEW,TX,75604,School,
TX,17013197,SILSBEE TRANSPORTATION DEPARTMENT ,1275 HIGHWAY 327 WEST ,,SILSBEE,TX,77656,Non-Instructional Facility (NIF),
TX,17013217, UPLIFT INFINITY HIGH SCHOOL,1401 S MACARTHUR BLVD,,IRVING,TX,75060,School,
TX,17013534,ATHLETIC FIELDHOUSE,203 SEAHAWK DR,,RIVIERA,TX,78379,Non-Instructional Facility (NIF),
TX,17012818,MIDLAND COUNTY DOWNTOWN LIBRARY,301 W MISSOURI AVE,,MIDLAND,TX,79701,Library,
TX,17013452,London Middle School,1306 FM 43,,CORPUS CHRISTI,TX,78415,School,
TX,17012980,Roy J Smith Middle School,6000 Brushy Creek Drive,,Killeen,TX,76549,School,
TX,17011297,PASS Learning Center,1673 TERRE COLONY CT,,DALLAS,TX,75212,School,
TX,17010826,HOLLIS T DIETZ ELEMENTARY,4020 SUNNYBROOK DR,,HEARTLAND,TX,75126,School,
TX,17013532,RIVIERA MAINTENANCE FACILITY ,203 SEAHAWK DR,,RIVIERA,TX,78379,Non-Instructional Facility (NIF),
TX,17009881,"THOMPSON, H.S.",5700 BEXAR STREET,,DALLAS,TX,75215,Non-Instructional Facility (NIF),
TX,17012860, Texhoma Elementary School,4th and Denver Streets,,Texhoma,TX,79360,School,
TX,17013431,Client Intermediate 10,8400 West Rayford Rd,,Spring,TX,77389,School,
TX,17013239,Gonzalez Early Childhood Campus,518 E MAGNOLIA AVE,,SAN ANTONIO,TX,78212,School,
TX,17011979,Freedom Elementary,415 EG Ranch Road,,Laredo,TX,78046,School,
TX,17012584,East Fort Worth Elementary School,5901 BOCA RATON BLVD,,FORT WORTH,TX,76112,School,
TX,17013030,CUMBY ISD - BUS BARN,303 SAYLE STREET ,,CUMBY,TX,75433,Non-Instructional Facility (NIF),
TX,17011553,UPLIFT PEAK PRE-K  ,4600 BRYAN ST,,DALLAS,TX,75204,School,
TX,17011635,Fox Tech Institute of Advance Learning,621 W EUCLID AVE,,SAN ANTONIO,TX,78212,School,
TX,17013057,Athens ISD - Operations Center,1327 S. Palestine,,Athens,TX,75751,Non-Instructional Facility (NIF),
TX,17011987,RIVERCREST ISD - FIELD HOUSE,4100 US HIGHWAY 71 S,,BOGATA,TX,75417,Non-Instructional Facility (NIF),
TX,17012710,Lorena ISD Technology Office,677 Williams RD,,Lorena,TX,76655,Non-Instructional Facility (NIF),
TX,17011544,UPLIFT HEIGHTS PREPARATORY MIDDLE,2806 CANADA DR,,DALLAS,TX,75212,School,
TX,234319,CHILDRENS MUSEUM OF HOUSTON,1500 BINZ,,HOUSTON,TX,77004,Library,
TX,17013060,Juvenile Justice Alternative,1102 E. KILPATRICK   ,STE C,CLEBURNE,TX,76031,School,
TX,17011549,TRINITY CHARTER SCHOOLS  NEW HOPE,1000 N. McColl Rd.,,McAllen,TX,78501,School,
TX,17013638,Humble ISD Police Department,1703 Wilson Rd Building E,,Humble,TX,77396,Non-Instructional Facility (NIF),
TX,17009880,"WHEATLEY, PHILLIS",2908 METROPOLITAN AVENUE,,DALLAS,TX,75215,Non-Instructional Facility (NIF),
TX,17011542,UPLIFT HAMPTON PREPARATORY MIDDLE ,8915 S HAMPTON RD,,DALLAS,TX,75232,School,
TX,17013659,Tarrant County JJAEP,3131 SANGUINET ST,,FORT WORTH,TX,76107,School,
TX,17006547,GISD Transportation Center,3101 83rd Street,,Galveston,TX,77551,Non-Instructional Facility (NIF),
TX,17013626,Lancaster Middle School,1900 W. Pleasant Run Rd,,Lancaster,TX,75146,School,
TX,17013222,Detroit ISD - Bus Barn,650 1st NW Street,,Detroit,TX,75436,Non-Instructional Facility (NIF),
TX,17009879,JULIA C FRAZIER,4600 SPRING AVENUE,,DALLAS,TX,75210,Non-Instructional Facility (NIF),
TX,17013210,UPLIFT GRAND SECONDARY,300 E CHURCH ST,,GRAND PRAIRIE,TX,75050,School,
TX,17012694,LAGO VISTA INTERMEDIATE SCHOOL,20801 FM 1431,,LAGO VISTA,TX,78645,School,
TX,17013019,De Soto Athletics Department,700 Eagle Drive,,De Soto,TX,75115,Non-Instructional Facility (NIF),
TX,17012570,AUSTIN ACHIEVE ELEMENTARY SCHOOL,5908 MANOR ROAD,,AUSTIN,TX,78723,School,
TX,17012880,Waxahachie High School West,3001 US Hwy 287 Bypass,,Waxahachie,TX,75167,School,
TX,17011545,UPLIFT EDUCATION - INFINITY PREPARATORY PRIMARY,1401 S MACARTHUR BLVD,,IRVING,TX,75060,School,
TX,17012906,Cotulla Early Childhood Learning Center ,204 North Travis Street,,Cotulla,TX,78014,School,
TX,17008409,GISD BUSES & TRANSPORTATION,2929 83RD STREET,,GALVESTON,TX,77551,Non-Instructional Facility (NIF),
TX,17013304,Kathleen Joenger Lindsey Elementary,2431 Joan Collier Trace,,Katy,TX,77494,School,
TX,17012055,KIPP Nexus Middle School,4211 Watonga,,Houston,TX,77092,School,
TX,17013402,Weiss High School,16821 WEISS LN,,PFLUGERVILLE,TX,78660,School,
TX,17012628,Middle School #6,370 Hubertus Rd,,Schertz,TX,78154,School,
TX,17012720,LIBERTY-EYLAU RECEIVING ,3500 BEECHWOOD LN ,,TEXARKANA,TX,75501,Non-Instructional Facility (NIF),
TX,17011694,KIPP Pleasant Grove Middle School ,2200 St Augustine Drive,,Dallas,TX,75227,School,
TX,17013434,Lott Detention Center,200 WILCO WAY,,GEORGETOWN,TX,78626,School,
TX,17013020,Meadow Creek Tech Magnet Academy,1129 MEADOWS PKWY,,DESOTO,TX,75115,School,
TX,17013341,Brazos High School,3005 EDNA AVE,,WACO,TX,76708,School,
TX,17012504,LUBBOCK-COOPER EAST ELEMENTARY,2727 - 134th Street,,Lubbock,TX,79423,School,
TX,17011555,UPLIFT SUMMIT INTERNATIONAL PRIMARY,1305 N CENTER ST,,ARLINGTON,TX,76011,School,
TX,17011966,Office of Assessment & Accountability,3130 Highland Ave,,Corpus Christi,TX,78405,Non-Instructional Facility (NIF),
TX,17013196,SILSBEE MAINTENANCE DEPARTMENT ,1535 HIGHWAY 92 NORTH ,,SILSBEE ,TX,77656,Non-Instructional Facility (NIF),
TX,17012639,YES PREP School 17,5815 Airline Drive,,Houston,TX,77076,School,
TX,17012912,Cotulla Technology Department,709 Center Street,,Cotulla,TX,78014,Non-Instructional Facility (NIF),
TX,17013237,Steele Montessori Academy,722 HAGGIN ST,,SAN ANTONIO,TX,78210,School,
TX,17013332,ST ANTHONY ELEMENTARY ,3732 MYRTLE ST,,DALLAS,TX,75215,School,
TX,17013213,MS #9,11810 Madera Run Parkway,,Humble,TX,77346,School,
TX,17012775,New Acton Elementary,7095 W WHEATLAND RD,,DALLAS,TX,75249,School,
TX,17012771,Marfa Schools,400 West Lincolin Street,,Marfa,TX,79843,School,
TX,17012062,PHYSICAL PLANT SERVICE,435 S. SAN DARIO,,SAN ANTONIO,TX,78237,Non-Instructional Facility (NIF),
TX,17012658,Rice Maintenance-Bus Facility ,1200 SW McKinney St,,Rice,TX,75155,Non-Instructional Facility (NIF),
TX,17012086,Faith Family Academy Administration Building,1608 Osprey Dr.,,DeSoto,TX,75115,Non-Instructional Facility (NIF),
TX,17013000,Denton County JJAEP,210 S WOODROW LN,,DENTON,TX,76205,School,
TX,92750,CENTENNIAL LIBRARY,2503 W LOOP 250 N,,MIDLAND,TX,79705,Library,
TX,17012579,Saginaw Elementary School ,7855 OLD DECATUR RD,,SAGINAW,TX,76179,School,
TX,17011653,Williamson County Detention Center,1821 SE Inner Loop,,Georgetown,TX,78626,School,
TX,17013625,East Fort Worth Middle School,5901 BOCA RATON BLVD,,FORT WORTH,TX,76112,School,
TX,17013658,Burleson Collegiate High School,201 S HURST RD STE 100,,BURLESON,TX,76028,School,
TX,17011527,StratlTsphere,1510 PrimeWest Parkway,,Kathy,TX,77449,Non-Instructional Facility (NIF),
TX,17011811,LUBBOCK-COOPER NEW HOPE ACADEMY,16302 LOOP 493,,LUBBOCK,TX,79423,School,
TX,17011557,UPLIFT WILLIAMS PREPARATORY PRIMARY,1750 VICEROY DR,,DALLAS,TX,75235,School,
TX,17012717,LIBERTY-EYLAU ELEMENTARY SCHOOL,5492 US HIGHWAY 59 S,,TEXARKANA,TX,75501,School,
TX,17013216,NIXON-SMILEY ALTERNATIVE CENTER,102 W HWY 87,,SMILEY,TX,78159,School,
TX,17013021,De Soto Multipurpose Building,600 Eagle Drive,,De Soto,TX,75115,Non-Instructional Facility (NIF),
TX,17013043,New Middle School,210 West Williams Dr,,Burkburnett,TX,76354,School,
TX,17011543,UPLIFT HAMPTON PREPARATORY PRIMARY,8915 S HAMPTON RD,,DALLAS,TX,75232,School,
TX,17012044,Shadow Creek High School,11850 BROADWAY ST,,PEARLAND,TX,77584,School,
TX,17011746,1SC Data Center,4800 Keller Hicks Road,,Keller,TX,76244,Non-Instructional Facility (NIF),
TX,17011800,KLEIN EDUCATION PLACEMENT PROGRAM,7200 SPRING CYPRESS RD,,KLEIN,TX,77379,School,
TX,17013664,KELLER ISD  BUSINESS DIVISION BLDG,11300 Alta Vista,,Keller ,TX,76248,Non-Instructional Facility (NIF),
TX,17013178,Houston Serenity Place  Crockett Campus,1707 SW Loop 304,,Crockett,TX,75835,School,
TX,17013351,Wylie Early Childhood Center,6249 BUFFALO GAP RD,,ABILENE,TX,79606,School,
TX,17013644,Galveston County Detention,6101 ATTWATER AVE,,DICKINSON,TX,77539,School,
TX,17012643,UPLIFT PINNACLE SECONDARY,301 W. Camp Wisdom Rd,,Dallas,TX,75232,School,
TX,17013276,Slaton Football Field,725 W Dickens Street,,Slaton,TX,79364,Non-Instructional Facility (NIF),
TX,17013328,IL of TX District Annex,1651 N. Glenville Dr Suite 216,,Richardson,TX,75081,Non-Instructional Facility (NIF),
TX,17011984,United High 9th Grade,2811 Hillcroft Dr,,Laredo,TX,78041,School,
TX,17013118,Laughlin Elementary School,575 Mitchell Blvd,,Laughlin AFB ,TX,78843,School,
TX,17013445,Pearson Ranch Middle School,8901 Pearson Ranch Road,,Austin,TX,78717,School,
TX,17011776,Bel Air Middle School,8040 Yermoland Dr,,EL PASO,TX,79907,School,
TX,17012734,SOUTHWEST HIGH SCHOOL,6400 SOUTHWEST FWY STE S,,HOUSTON,TX,77074,School,
TX,17006404,Monticello Academy,4205 SAN PEDRO AVE,,SAN ANTONIO,TX,78212,School,
TX,17013235,CAST Tech High School,637 N MAIN AVE,,SAN ANTONIO,TX,78205,School,
TX,17013558,New Elementary School,"210 3rd St,",,Grapeland,TX,75844,School,
TX,17012781,ARLINGTON COLLEGIATE HS AT TCC-SE,2224 SOUTHEAST PKWY,,ARLINGTON,TX,76018,School,
TX,17012815,Law Library,500 N LORAINE ST STE 102,,MIDLAND,TX,79701,Library,
TX,17013463,Pleasanton Elementary School - Grant St. ,101 Grant Street,,Pleasanton,TX,78064,School,
TX,17013203,BEXAR COUNTY LRN CTR. ,3621 FARM RD,,SAN ANTONIO,TX,78223,School,
TX,17010847,Clarksville Technology Center,1109 West Washington St.,,Clarksville,TX,75426,Non-Instructional Facility (NIF),
TX,17012399,Vanguard Monet Elementary,3000 N. Stewart Road,,Mission,TX,78572,School,
TX,17013274,Slaton Baseball Field,300 N 20th Street,,Slaton ,TX,79364,Non-Instructional Facility (NIF),
TX,17012695,LAGO VISTA BUS BARN and MAINTENANCE BUILDING,8039 BAR K RANCH RD,,LAGO VISTA,TX,78645,Non-Instructional Facility (NIF),
TX,17012585,Lancaster Elementary School ,1900 W. Pleasant Run Rd,,Lancaster,TX,75146,School,
TX,17002629,Coastal Alternative Program,13302 HIGHWAY 6,,SANTA FE,TX,77510,School,
TX,226605,P E P ALTER CO-OP,HIGHWAY 303,,PEP,TX,79353,School,
TX,17013173,East Central Choice Program,501 10TH ST,,FLORESVILLE,TX,78114,School,
TX,17013642,Transforming Lives Co-Op,6101 ATTWATER AVE,,DICKINSON,TX,77539,School,
TX,17012045,Meridiana Elementary,9815 Meridiana Parkway,,Iowa Colony,TX,77583,School,
TX,17013624,Saginaw Middle School,7855 OLD DECATUR RD,,SAGINAW,TX,76179,School,
TX,17011980,Middle School #10,410 EG Ranch Road,,Laredo,TX,78046,School,
TX,17011731,DSISD New Elementary School,14451 SAWYER RANCH RD,,AUSTIN,TX,78737,School,
TX,17011986,Link House,5256 Clieltio,,Laredo,TX,78046,Non-Instructional Facility (NIF),
TX,226250,HARRIS CO J J A E P,203 IVY,,DEER PARK,TX,77536,School,
TX,17013627,Houston Windmill Lakes Middle School,9898 WINDMILL LAKES BLVD,,HOUSTON,TX,77075,School,
TX,92683,WOODSON EARLY CHILDHOOD CENTER,520 N 9TH ST,,ABILENE,TX,79601,School,
TX,17013247,EVANT ISD BUS BARN,339 MEMORY LANE,,EVANT,TX,76525,Non-Instructional Facility (NIF),
TX,17011985,LBJ 9th Grade,5511 St. Luke Blvd,,Laredo,TX,78046,School,
TX,17013236,Twain Dual Language Academy,2411 SAN PEDRO AVE,,SAN ANTONIO,TX,78212,School,
TX,17013174,DISD SUPPORT SERVICES CENTER,702 SOUTH CLEVELAND,,DAYTON,TX,77535,Non-Instructional Facility (NIF),
TX,17011546,UPLIFT PEAK PREPARATORY MIDDLE,4600 BRYAN ST,,DALLAS,TX,75204,School,
TX,17011982,United South 9th Grade,3819 Aguanieve Rd,,Laredo ,TX,78041,School,
TX,17011983,AHS 9th Grade,4601 Victory Dr,,Laredo,TX,78041,School,
UT,17013350,WEBER INNOVATION CENTER,1007 W 1200 S,,OGDEN,UT,84201,School,
UT,17013337,PIONEER HIGH SCHOOL FOR THE PERFORMING ARTS - ACADEMIC CAMPUS  ,704 S 600 E,,AMERICAN FORK,UT,84003,School,
UT,17013106,SPANISH FORK HEAD START CENTER,612 S MAIN ST,,SPANISH FORK,UT,84660,School,
UT,17012745,MAJESTIC FIELDS ELEMENTARY SCHOOL,675 E. Majestic Drive,,Washington,UT,84780,School,
UT,17012747,CRIMSON CLIFFS MIDDLE SCHOOL,4425 S Medallion Dr,,Washington,UT,84780,School,
UT,17013102,SUMMIT ACADEMY - INDEPENDENCE CAMPUS,15327 S NOELL NELSON DR,,BLUFFDALE,UT,84065,School,
UT,17013104,SUMMIT ACADEMY - BLUFFDALE CAMPUS  ,1940 W 14400 S,,BLUFFDALE,UT,84065,School,
UT,17012758,WATER CANYON HIGH SCHOOL,880 N. Carling St,,Hildale,UT,84784,School,
UT,17012748,CRIMSON CLIFFS HIGH SCHOOL,20 W 4200 S,,WASHINGTON,UT,84780,School,
UT,17012956,Weber Valley Detention Center,701 West 12th Street,,Ogden,UT,84404,School,
UT,17013098,SPECTRUM ACADEMY - CREATE CAMPUS,35 N REDWOOD RD,,NORTH SALT LAKE,UT,84054,School,
UT,17012804,The North Support Services Facility,560 West 1000 North,,Tremonton,UT,84337,Non-Instructional Facility (NIF),
VA,231246,SECEP,861 GLEN ROCK RD,,NORFOLK,VA,23502,School,
VA,24948,THE ACADEMY VIRGINIA RANDOLPH,2204 MOUNTAIN RD,,GLEN ALLEN,VA,23060,School,
VA,17004942,CITY OF LYNCHBURG,900 Church Street ,,Lynchburg,VA,24504,Non-Instructional Facility (NIF),
VA,17011466,Lancaster Technology Building,9045 Mary Ball Rd,,Lancaster,VA,22503,Non-Instructional Facility (NIF),
VA,17012182,David Bruce Building,600 David Bruce Avenue,,Charlotte Court House,VA,23923,Non-Instructional Facility (NIF),
VA,17012882, JMRL - City Data Center,120 7th St NE,,Charlottesville,VA,22902,Non-Instructional Facility (NIF),
VA,17012652,NEW STERLING LIBRARY,22330 S STERLING BLVD,,STERLING,VA,20164,Library,
VA,17006787,Lutheran Family Services of Virginia DBA minnick school-Bristol Campus,1225 Janie Hammit Dr.,,Bristol,VA,24201,School,
VA,17013310,Roanoke County Data Center,"5925 Cove Road,",,Roanoke,VA,24019,Non-Instructional Facility (NIF),
VA,17013348,Covington City School District School Board Office,340 E. Walnut St.,,Covington,VA,24426,Non-Instructional Facility (NIF),
VA,17011427,Broad Creek Branch Library,1425 Norchester Avenue,,Norfolk,VA,23504,Library,
VA,17006347,Parent & Teacher Resource Center,8312 Lankford Highway,,Oak Hall,VA,23416,Non-Instructional Facility (NIF),
VT,17013509,RMSRHS ALLEN STREET CAMPUS,101 ALLEN STREET,,RUTLAND,VT,5701,School,
VT,17013327,LNMUUSD,96 Cricket Hill rd ,,Hyde Park,VT,5655,Non-Instructional Facility (NIF),
VT,17013507,MAINTENANCE,156 PORTER PLACE,,RUTLAND,VT,5701,Non-Instructional Facility (NIF),
VT,17011954,ACE,21 PARK ST,,ESSEX JUNCTION,VT,5452,School,
VT,17013510,RHS HOWE CAMPUS,1 SCALE AVENUE SUITE 43,,RUTLAND,VT,5701,School,
VT,17014252,RUTLAND COUNTY HEADSTART,78 MEADOW ST,,RUTLAND,VT,5701,School,
WA,224012,MARY WALKER ALT. HIGH SCHOOL,PO BOX 159,,SPRINGDALE,WA,99173,School,
WA,214085,COLTON HIGH,706 UNION STREET,,COLTON,WA,99113,School,
WA,17012231,Stevens Center ,701 STEVENS DR,,RICHLAND,WA,99352,Non-Instructional Facility (NIF),
WA,17010518,Eastmont Maintenance/Transportation,345 6th Street,,East Wenatchee,WA,98802,Non-Instructional Facility (NIF),
WA,17012801,Clover Park Early Learning Center,3230 85TH ST S,,LAKEWOOD,WA,98499,School,
WA,17010517,Eastmont Technology,460 NE 9th Street,,East Wenatchee,WA,98802,Non-Instructional Facility (NIF),
WA,17012814,Barker Creek Learning Center,1400 NE McWilliams Rd.,,Bremerton,WA,98311,School,
WA,17011250,KENNEWICK SCHOOL DISTRICT Office,1000 WEST 4TH AVENUE,,KENNEWICK,WA,99336,Non-Instructional Facility (NIF),
WA,17012746,Riverbend Elementary,17720 E MISSION AVE,,SPOKANE VALLEY,WA,99016,School,
WA,17012761,White River ESC,27515 120th Street,,Buckley,WA,98321,Non-Instructional Facility (NIF),
WA,17013629,Early Childhood Development Center,1335 E ASH ST,,OTHELLO,WA,99344,School,
WA,17013409,Regional Justice Center,12033 SE 256TH ST STE D200,,KENT,WA,98030,School,
WA,17012230,Orchard Elementary School ,1600 GALA WAY,,RICHLAND,WA,99352,School,
WA,17011251,"Maintenance, Transportation and Support",622 North Kellogg,,KENNEWICK,WA,99336,Non-Instructional Facility (NIF),
WA,17004545,Brewster Middle School,510 7th Street,,Brewster,WA,98812,School,
WA,17013470,DECATUR ELEMENTARY,7711 43RD AVE NE,,SEATTLE,WA,98115,School,
WA,17013243,Park Crest Early Learning Center,712 SE Park Crest Ave.,,Vancouver,WA,98683,School,
